SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
1466,48424,West Hollywood,City,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849673203,0.933672316,0.956618465,0.953177258,0.931632653,0.967678697,0.964623177,0.952265381,0.993730408,0.958440944,0.945957676,0.975609756,1,1.007036895,1,0.994432071,0.97531889,0.99894893,0.966062414,0.984761905,0.935652174,0.975479744,0.951665776,0.974151783,0.989461459,0.977382876,0.992487479,0.990243902,0.97962963,0.975619512,0.967311541,0.97851846,0.966425498,0.962211337,0.940222747,0.950347677,0.969943633,0.989988877,0.986206897,0.985587206,0.975951904,0.973380429,0.976627713,0.988598592,0.984,0.968512658,0.955001116,0.981251227,0.988773748,0.979899497,0.987940631,0.980516813,0.97706422,1.01010101,0.983973849,0.972354623,1,0.976220275,0.98340255,0.973907076,0.982812677,0.989229831,0.979123173,1,0.97083006,0.978865406,0.989621942,0.97489625,0.969645087,0.981768957,0.962772786,0.995991984,0.991298024,1,1.003533569,1,0.983068783,1,0.994814815,1,0.979084571,0.981457295,0.955568143,0.978210526,0.9792
1467,41752,Winona,City,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947592079,0.947719018,0.924218803,0.948492325,0.946622185,0.9657014,0.981983209,0.974433307,0.961727104,0.926579906,0.956990775,0.933956386,0.942146526,0.959983994,0.998460947,0.970882621,0.980330891,0.977255634,0.966386555,0.993421053,0.960014304,0.989992852,0.946027896,0.943531094,0.980688568,0.9375,0.961412688,0.968781629,0.991158678,0.971014493,0.996068218,0.987685993,0.96358209,0.986577181,0.948,0.939831053,0.950808314,0.933532487,0.944382647
1468,10669,Calumet City,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928994083,0.974376307,0.996469921,0.927376971,0.908367434,0.935384615,0.909364548,0.924358974
1469,55100,West Chicago,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,0.806179744,0.807838461,0.877945141,0.911018998,0.916666667,0.900223253,0.909586352,0.889179672,0.899633994,0.892133009,0.90035308,0.817941953,0.885989011,0.95589861,0.941666667,0.932888889,0.933333333,0.920820886,0.970625483,0.909672096,0.953414339,0.963919414,0.914631174,0.924606799,0.87434974,0.957125324,0.947042189,0.873053327,0.944158445,0.954720955,0.94858766,0.943126608,0.94047619,0.918857018,0.94691169,0.905172414,0.885740988,0.896986067,0.934782609,0.924855491,0.944755245,0.953800298,0.951061865,0.939408173,0.950871632,0.933087784,0.93953893,0.923456479,0.934673367,0.9,0.961994073,0.926398615,0.9755,0.964095148,0.966981132,0.966690773,0.953661034,0.951415094,0.952355287,0.938733116,0.919547677,0.948204755,0.939445424,0.929287777,0.972719105,0.96236303,0.97634322,0.963658636,0.957088566,0.955145561,0.948684211,0.939849624,0.951404835,0.946452395,0.9375,0.945630008,0.963319748,0.976391569,0.969052829,0.96131843,0.954762446,0.943181818,0.925167526,0.936568753,0.885714286,0.953917051,0.963509635
1470,33716,Rockwall,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92891182,0.923787529,1.000678416,0.974369456,0.9450713,0.929824561,0.961340308,0.965959495,0.976156266,0.976237458,0.959423077,0.954825975,0.970979907,1.01370123,0.966611543,0.900343104,0.932753712,0.987124464,0.99452523,0.991867704,0.993133272,0.989996609,0.925023256,0.97331396,0.988005128,0.98022934,0.947849372,1,0.995555556,0.999791179,1.000137024,0.970873786,0.998198503,1.002948718,0.979083079,1.010100059,0.993920973,0.95485641,0.955627672,0.972117186,0.954545455,0.986553755,0.960629921,0.984682713,1,0.996222447,0.98309762,0.985586334,0.962374643,0.981132075,0.964454054,0.97553767,0.958274727,0.966866021,0.971666169,0.991996799,0.971445719,0.977178208,0.98,0.968001902,0.982329995,0.974633249,0.970126381,0.952987399,0.963714286,0.970666667,0.946766702,0.983606557,1,0.972621742,1,0.980582333,0.951260445,0.943786982,0.922641509,0.967516008,0.950540958,0.95862069,0.978723404
1471,26716,Redmond,City,OR,,,,,,,,,,,,,,0.92936803,0.910037069,0.876691729,0.90839107,0.947916667,0.907826878,0.961617381,0.95841994,0.942204048,0.995233556,1,0.952380952,1,0.950237559,1,1,0.977653631,0.959802432,0.994141183,0.974352398,0.962184482,0.981304755,0.96112064,0.947617794,0.963175557,0.946603418,0.972064257,0.989730878,0.974842767,0.985381441,0.971706202,0.966666667,0.989090909,0.964974982,0.97826087,0.978297216,0.960142277,0.990165229,0.975004875,0.957446809,0.980392157,0.979899497,0.976525822,0.972421858,0.962028573,0.951163545,0.969971102,0.955633256,0.971366321,0.988086945,0.989949749,0.981963928,0.985018727,0.992431403,0.988279004,0.994871795,0.974000874,0.979244845,0.971428571,1,0.975889782,0.988235294,0.990495248,0.996152366,1,0.984867915,0.985019318,0.989994734,0.977352384,0.974608874,0.976198689,0.966280295,0.955172414,0.974889217,1,1,1,0.981502454,0.982435249,0.980719957,0.978552279,0.965112782,0.9609375,0.985074627,0.980888889,0.981447124,0.99382716,0.98531902,0.986111111,0.987101869,0.983323551,0.969146777,0.969305331,0.959183673,0.965464953,0.968930432,0.975443498,0.974025974
1472,31912,Halethorpe,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921875,0.935189213,0.934680959,0.988002661,0.899974987,0.956086957,0.915766073,0.940434106,0.958315965,0.951830808,0.951965066,0.934371172,0.937335325,0.96,0.958256568,0.9425,0.948510638,0.936170213,0.929169965,0.935751754,0.92761004,0.958830217,0.937142857,0.968916529,0.966731115,0.985709636,0.946634383,0.915157293,0.966437342,0.960384154,0.96048024,0.972222068,0.964891174,0.946341463,0.961109249,0.981114796,0.977777778,0.97512285,0.956521739,0.895066531,0.973108822,0.941986947,0.911734199,0.939344875,0.930816596,0.954545455,0.972972973,0.973167803,0.992694906,0.982264666,0.956251087,0.922307287,0.979149114,0.96294924,0.953846154,0.929961089,0.982655969,1,0.974476561,0.971891377,0.978907518,0.966258991,0.944455585,0.980392157,0.99504717,0.967777778,0.970731707,0.984848485,0.989655172,0.988636364,0.963986904,0.995986622,1,0.979574823,0.980099012,0.967343748,0.962264151,0.965223476,0.958169225,0.964326817
1473,47144,Placerville,City,CA,,,,,,,,,,,,,,,,0.878205128,0.87020649,0.950980392,0.966197527,0.924877312,0.929705215,0.919649797,0.857549129,0.916921367,0.87130498,0.918375242,0.94972067,0.91657752,0.955555556,0.954072904,0.925149701,0.952227243,0.914454277,0.959933222,0.990990991,0.943914857,0.945532873,0.980196039,0.972222222,1,0.977728285,0.963020031,0.966361202,0.970287307,0.981132075,0.924242424,0.933333333,0.976958525,0.880462725,0.931232092,0.953745453,0.954659376,0.985185185,0.987037037,0.964743873,0.966672429,0.932823962,0.937695353,0.932339515,0.966611018,0.936671576,0.967741935,0.971168437,0.985428051,0.979955457,0.933333333,0.958107345,0.962343096,0.966895941,0.987273715,0.962852549,0.92890318,0.966061719,0.973536324,0.932380952,0.969250477,0.985396825,0.988979938,0.974753291,0.965520473,0.956175086,0.971935554,0.963636364,0.965685072,0.983552759,0.934624938,0.975242149,1,0.979348799,0.993243643,0.975532848,0.950316772,0.96506202,0.94244262,0.970037033,0.953871665,0.96763754,0.952380952,0.981197134,0.973261044,0.975484897,0.978947368,0.981142857,0.961093044,0.948288635,0.955137482,0.952689076,0.96,0.934466019,0.965079365,0.969044415
1474,6120,Natick,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.984996738,1.000192345,0.97799511,0.983046713,0.987009613,0.989876704,0.955030832,0.987394958,1.000128238,0.959855204,0.965234825,0.982189957,1.000277855,1,1.008501417,0.995042558,0.98217157,0.980342125,0.975236872,0.963904464,1,0.970345675,0.950528071,0.945558739,0.954419122,0.998829538,0.989937748,1,1,0.986622074,0.972357982,0.97433313,0.955191038,0.96108767,0.946890053,0.971571748,0.984511427,1.01488498,0.987905647,1,1,0.991642482,0.9651885,0.967601653,0.984848485,0.976220275,0.97550632,0.981358414,0.994095022,0.989349735,1,1.006522628,1.004184804,1,0.995446266,0.981217753,0.985985986,0.992110362,0.986383926,0.948384454,1,1,1.003921569,1.008227133,1.004184134,0.984715551,0.992537313,0.978247281,0.997698504,0.97914006,0.95523881,0.963842335,0.963506337
1475,14111,Temple City,City,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,0.893203883,0.897703549,0.961452223,0.981205798,0.955882353,0.941853804,0.957055215,0.957538976,0.987610619,1,0.986654135,1,0.980861864,1.02189781,0.998330551,0.982637955,0.995991984,1.007204317,0.990693319,0.991288498,0.945368846,1.031200196,0.973332163,0.9758005,1,1.004587156,1.009615385,1.007094673,1.0025,0.961180124,0.984043316,0.966386555,0.962372424,0.963076923,0.970342117,0.923076923,0.967078189,0.987075186,0.991176471,0.983889528,0.976953908,0.959175019,0.995967742,0.971926721,0.943654924,0.962557604,0.958949097,0.991402929,0.971751412,1,0.957446809,0.991091314,0.988764045,0.973661852,1.001166796,0.993614498,0.96705747,0.97801518,0.964200477,0.955681818,0.98160278,0.980082246,1,1.000370645,1.000175031,0.979342721,0.977970628,0.988640195,0.99,0.99459478,1.015238243,0.99270073,1.007753358,0.993536291,1.011760991,0.992792832,0.979977735,0.967306923,0.980433131,1.001492537,0.936213992,0.983960231,0.96097621,0.987106017,0.918918919
1476,9826,Cabot,City,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956052781,0.940935658,0.976009335,0.945551554,0.897290228,0.931818182,0.948,0.934795464,0.95132825,0.950594602,0.936957779,0.940228341,0.960640427,0.983384198,0.959666033,0.970350404,0.97288134,0.956521739,0.953820906,0.94468189,0.958477509,0.948681122,0.933644548,0.936207214,0.949662784,0.981524249,0.975959846,0.962825279,0.971162002,0.968877551,0.975903614,0.967213115,0.970588235,0.965493055,0.985445725,0.960130187,0.962250449,0.972972973,0.96962963,0.968366688,0.969990906,0.974729242,0.97305501,0.96247394,0.963603276,0.959731544,0.972110485,0.977272727,0.968726942,0.968317451,0.975865655,0.982364865,0.972178806,0.981417886,0.966011859,0.965548387,0.957631176,0.97254902,0.948717949,0.972972973,0.956585725
1477,40645,Roseville,City,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977453193,0.996554913,1.014331793,1.003125298,0.998332716,0.996504293,0.942998721,0.975165186,0.966853851,0.998057082,0.961181138,0.946194591,0.998969072,0.991452991,1,1,1,0.986410542,0.978763505,0.960643758,0.957479705,0.947954545,0.930440217,0.9382331,0.969984992,0.982758621,0.985135723,0.995916701,1,0.985136805,0.982313223,0.977028529,0.976561616,0.976744186,0.956937799,1,0.995833333,1.020618557,1.013043478,1.022132797,1.010385692,1.004443856,0.995644338,1,0.979006086,0.996375961,1,1,1.012952174,1.02,1,1.0303,1,1,0.983379121,0.995555556,0.964151515,0.978176364,0.965094374,0.972221717,1
1478,45340,Franklin,City,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95623391,0.990541438,0.987055016,1,0.99348653,0.969677437,0.980392157,1,0.971428571,0.945153501,0.963028109,0.97793995,0.97762073,1,1,0.994639175,1.000645578,1,0.971159506,0.979651163,0.964989703,0.983333333,0.974434976,0.969281194,0.987919463
1479,48523,Winchester,City,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924739792,0.948563431,0.959132611,0.943630436,0.953795588,0.90777133,0.940016546,0.894528351,0.909049549,0.88125,0.952083333,0.913891427,0.926174497,0.947867299,0.948366702,0.945454545,0.954587581,0.938321268,0.90813499,0.931677019,0.937896246,0.931300301,0.92173913,0.919230769,0.923362028,0.935064935,0.969995453,0.953667263,0.967199327,0.952458472,0.926174497,0.957683742,0.943090374,0.936788055,0.949132728,0.94795539,0.955414013,0.961208657,0.982142857,0.972150001,0.971786834,0.961425747,0.9437751,0.969361147,0.951683748,0.966573816,0.929649956,0.957272727,0.971394517,0.971159506,0.9902397,0.983419097,0.963241918,0.970588235,0.954139735,0.953978759,0.945688423,0.937229437,0.954,0.933288275
1480,27445,Torrington,City,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963302752,0.977298961,0.948930297,0.950124998,0.925037594,0.914939242,0.936129597,0.891179145,0.942678497
1481,397407,Orangetown,City,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.910008071,0.923975439,0.953856209,0.955562474,0.945121951,0.935716959,0.973574409,0.953563797,0.920438662,0.920465893,0.849162011,0.924020769,0.926275992,0.9543379,0.977272727,0.961463317,0.974774194,0.933333333,0.978705098,0.984719864,0.96294056,0.940208935,0.945419243,0.959183673,0.932180061,0.961798108,0.954132659,0.965190468,0.974818889,0.970588235,0.96969697,0.958505589,0.925644917,0.963333333,0.92173913,0.929816317
1482,17546,Commerce,City,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963655771,0.96969697,0.969529086,0.896656535,0.973459212,0.955555556,0.989803683,0.970873786,0.965171732,0.955555556,0.957801975,0.935251799,0.963812665,0.974258134,0.966329966,0.95276221,0.95626087,0.977777778,0.981235975,0.950395998,0.96272574,0.955833333,0.938550725,0.951515152,0.935756876,0.944567354,0.970100772,0.975169507,0.964331066,0.977045321,0.941908139,0.966294028,0.956363796,0.933066667,0.940855594,0.922965018,0.960111931,0.933955971,0.972762646,0.965850293,0.969976905,0.959199579,0.970980574,0.975487744,0.947568265,0.952380952,0.954335557,0.936170213,0.930936853,0.970414721,0.973244147,0.981818182,0.98459168,0.990485484,0.970588235,0.96051651,0.9784689,0.943867217,0.929491593,0.963612131,0.936123348,0.961425739,0.982857143,0.991089289,0.982493748,0.988346883,0.971714286,0.979359702,0.967829143,0.963811634,0.952067933,0.9625,0.923223406,0.951926746
1483,46091,La Vergne,City,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972762646,0.936628142,0.964752857,0.941265756,0.941176471,0.971211309,0.964513194,0.899755512,0.954646992,0.962758621,0.940531898,0.920613742,0.960280374,0.982852037,0.969820804,0.978324297,0.984499265,0.978033025,0.97,0.955694428,0.969230769,0.940055722,0.947332083,0.965317919,0.972826087,0.993071594,0.977121068,0.97161616,1,0.997113534,0.968216598,0.979411765,0.966846708,0.973489507,0.985405253,0.980968717,1,0.990516333,0.989729448,0.991344618,1,0.97299444,0.981502454,1,0.969902913,1.010004764,1,1.000349895,1.000745386,1,1,1.006931593,1,1,1.000312695,1,1,1.000142898,1,1.013133208,1,1.017285204,1.018755861,1,1.004891063,0.993154563,1,1,1,1.000293425,1,0.985120575,1,1.00020008,1.00050025,1,1,1,1,0.989528046,0.990465738,0.972091565,0.996226415,1
1484,56072,Kearns,City,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.063331658,1.08387279,1.04,1.02197689,1.084659087,1.113284264,1.040416166,1.10326,1.106674994,1.04,1.08978392,1.07197926,1.010992029,1.055088071,1.066737127,1.063019512,1.08938631,1.123054821,1.124973941,1.112463772,1.092445,1.036538462,1.101865411,1.09014007,1.063282032,1.051370685,1.100792725,1.068146341,1.074167442,1.132017391,1.127217189,1.108234525,1.129217573,1.128799112,1.104251799,1.079565773,1.042481724,1.097427167,1.03753355,1.131075556,1.112870135
1485,16908,Batavia,City,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967346939,0.943531094,0.953883722,0.959640559,0.976535542,0.974468085,0.985130112,0.978201524,0.973469388,0.936440678,0.932408102,0.960384154,0.972043011,0.99,0.974878027,1,0.978077212,0.962627407,0.975476839,0.972413793,0.9600438,0.955509107,0.976204742,0.936053218,0.974789916
1486,14192,Troy,City,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858953168,0.887812752,0.943100676,0.948851069,0.945436094,0.924249643,0.90835625,0.9371293,0.959149366,0.893786982,0.952380952,0.917620787,0.947333468,0.939357186,0.958732805,0.939963614,0.951683748,0.941107185,0.94173043,0.938971059,0.958456973,0.957401491,0.916447415,0.92675789,0.943548387,0.95350206,0.959967974,0.956923077,0.971822887,0.941713789,0.936808847,0.936286649,0.97492163,0.953932061,0.967249949,0.944045014,0.935534157,0.967993182,0.96169529,0.96119403,0.964912281,0.964513194,0.955645161,0.959420511,0.962025316,0.944644511,0.963725765,0.947839528,0.951888582,0.950190756,0.973485485,0.978714347,0.96,0.962262772,0.957827019,0.942073039,0.960127849,0.946301088,0.962939566,0.976167779,0.968064645,0.967929637,0.971199771,0.977222222,0.966216403,0.95255745,0.960906959,0.952774878,0.944382647,0.96,0.97436156,0.965820824,0.967673933,0.986444433,0.989988877,0.983384198,0.979499795,0.991466758,0.972402297,0.967127203,0.952369612,0.964899965,0.94965035,0.95890411
1487,29044,New Lenox,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.898538347,0.95441702,0.922050722,0.936568753,0.936604446,0.972960573,0.958963283,0.905845157,0.938750385,0.926640927,0.950572369,0.941765241,0.967279355,0.956163578,0.958549223,0.954163904,0.967741935,0.959114651,0.96,0.962422276,0.93816308,0.926268989,0.893687292,0.922140061,0.916666667,0.947486297,0.95407261,0.97675787,0.953133228,0.936048589,0.960677501,0.941545704,0.954979536,0.951219512,0.945637277,0.956592246,0.960897552,0.959822347,0.962871579,0.974691157,0.954818294,0.961908426,0.93997499,0.94017094,0.950316772,0.941255007,0.928919981,0.946107784,0.950979335,0.936619718,0.967741935,0.968352521,0.972492359,0.96820293,0.962121212,0.951670318,0.961523663,0.964630225,0.951865873,0.922075898,0.964515361,0.959946813,0.9543379,0.983379501,0.98242887,0.965422209,0.953320631,0.966800963,0.963435554,0.964308565,0.947105075,0.973851124,0.961759919
1488,397699,Andover,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974984365,0.998768105,1,0.978074377,0.961563049,0.94173043,0.95471904,0.981204149,0.961324152,0.902133331,0.906655354,0.975279235,0.97323601,0.985727561,0.978979488,0.965046893,0.967575002,0.98019802,0.976981344,0.939774105,0.957279611,0.940700167,0.971415811,0.94347315,1,0.975439929,0.982857143,0.98173516,0.978329567,0.978245885,0.966802391,0.970825875,0.944966443,0.936,0.924877312,0.973388051,0.964329897,0.983050847,0.983050847,1,0.980122515,0.974652873,0.981138227,0.976279825,0.959349593,0.962264151,0.996491228,0.960715641,0.993624973,1,1,1.007201309,0.992592593,0.982413584,0.994930812,0.995907231,0.975203169,0.983003794,1.000417014,0.978730159,1.000148937,1,1,1,0.9936407,0.998918627,0.961862088,0.950854701,0.919305414,0.973573677,0.963321967,0.983368283
1489,21469,Cottage Grove,City,MN,,,,,,,,,,,,,,,0.856869517,0.901152213,0.933031101,0.948691637,0.949278734,0.967230075,0.964057478,0.9238505,0.968253968,0.925185644,0.928303589,0.939963614,0.925546766,0.986807388,0.988067513,0.943143813,0.962195122,0.969230769,0.937641392,0.991615645,0.965925242,0.96048024,0.948152942,0.95198243,0.962524063,0.955752212,0.979827089,0.97914006,0.979178237,0.988255763,0.995076228,0.971428571,0.986930443,0.971777369,0.956937799,0.983796296,0.990948071,0.97914006,0.973940511,0.970249168,1,0.979078968,0.959215028,0.95,0.948158254,0.957476046,0.952748203,0.977013578,0.986066452,0.971338198,0.97496216,1,0.987617614,0.979699912,0.979425082,0.966456071,0.98258151,0.973428192,0.961911123,0.96875,0.971157581,0.980744039,1.000444642,1,0.995365954,0.992150081,0.993241205,0.984609465,0.989795918,0.960648148,0.977753749,0.992142925,0.983050367,1,1,1.000039686,1,0.997748874,0.994781424,0.991722817,0.998162515,0.982496589,0.963829787,0.999991993,0.998047253,1.006106918,1.027277397,1.013333333,1.000169549,1,0.993557138,0.982186901,0.979251704,0.963121364,0.982063398,0.974434976,0.9936
1490,37844,Chelmsford,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.982283399,0.969798318,0.98630137,0.977597085,0.990203592,0.979120879,0.985994398,0.960548885,0.979886959,0.956197984,0.957687123,0.962192986,0.961259765,0.968344063,0.981246874,1,0.994337486,0.97613378,0.986996904,0.971706202,0.952657348,0.94516129,0.9725,0.974189655,0.974637681,0.987655731,1,1,1,1,0.994784702,0.985632005,0.975903614,0.967084628,0.983450002,0.985995999,0.99856,1.012076286,0.996453901,1.003287671,1,1,0.984834559,0.998656787,1,0.989393939,0.983760684,1.001833945,1.012048193,1,1.000192345,1,1.020511581,1,0.994735457,0.982376756,0.968387355,0.959718843,0.976877122,0.967777767,0.976253298
1491,13776,Seneca,City,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93220339,0.939063545,0.909090909,0.956246385,0.970194039,0.933296276,0.91938883,0.942946306,0.938271605,0.932835821,0.96460177,0.922453704,0.939849624,0.93220339,0.93877551,0.943262411,0.941176471,0.936231998,0.961181435,0.95932962,0.961538462,0.963157895,0.942857143,0.953703704,0.949195561,0.964220313,0.961723444,0.969105525,0.961290323,0.96772111,0.950919574,0.954314721,0.952315755,0.966411518,0.944444444,0.936745427,0.954849498,0.958561056,0.963788301
1492,33967,Shelbyville,City,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.967472894,0.963319748,0.978816877,1,1,0.985704074,0.963122091,0.965859452,1,0.96328172,0.948821162,0.988308977,0.970030079,1,0.971563981,0.962162162,0.984153461,0.945770998,0.974053743,0.973451327,0.968421053,0.982809862,0.944413563,0.957642726
1493,43755,Villa Rica,City,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96710314,0.931034483,0.975445173,0.968005988,0.956618465,0.973499189,0.95959596,0.945908157,0.937566842,0.964974982,0.917147287,0.952142857,0.924855491,0.949957591,0.957354221,0.929617584,0.959132611,0.953315376,0.921991168,0.965493444,0.938662036,0.969942557,0.938281902,0.955124318,0.907791279,0.939609319,0.921787709,0.945015791,0.926086957,0.948602967,0.953325671,0.9677159,0.946882217,0.944408412,0.963706522,0.941239337,0.904495404,0.9375,0.931707317,0.953191489,0.953946972,0.960561803,0.965850293,0.992493745,0.967741935,0.976363431,0.962330783,0.965714286,0.965603502,0.948717949,0.979462875,0.95,0.971428571,0.96875,0.971758369,0.965666517,0.988730025,0.977631448,0.988440945,0.960705643,0.977246035,0.974196946,0.970659235,0.992200911,0.968931016,0.996403139,0.997429042,1,0.989572249,0.969012429,0.986582303,0.96719015,0.969937105,0.968273589,0.958823529,0.979153506,0.981863665
